duration,onset,pitch
0.08126984126984127,4.812335600907029,69.0
0.052244897959183675,4.893605442176871,67.0
0.058049886621315196,4.963265306122449,68.0
0.09868480725623582,5.027120181405896,69.0
0.09868480725623582,5.131609977324263,70.0
0.09287981859410431,5.259319727891157,71.0
0.1509297052154195,5.4392743764172335,75.0
0.7430385487528345,5.601814058956916,76.0
0.07546485260770976,6.426122448979592,74.0
0.11029478458049886,6.507392290249433,76.0
0.09287981859410431,6.646712018140589,74.0
0.12190476190476218,6.757006802721088,72.0
0.059863945578230826,6.8789115646258505,71.0
0.07546485260770976,6.938775510204081,69.0
0.13931972789115646,7.053061224489796,67.0
0.08126984126984127,7.198185941043084,66.0
0.13351473922902493,7.314285714285714,64.0
0.09868480725623563,7.575510204081633,62.0
0.08707482993197278,7.6741950113378685,59.0
0.1219047619047619,7.772879818594104,61.0
0.08126984126984127,7.90639455782313,59.0
0.13351473922902635,8.196643990929704,55.0
0.2960544217687075,8.33015873015873,56.0
0.06965986394557823,8.695873015873016,63.0
0.058049886621315196,8.794557823129251,67.0
0.37732426303854877,8.864217687074829,68.0
0.20317460317460317,9.264761904761905,71.0
0.18575963718820862,9.525986394557822,69.0
0.058049886621315196,9.74657596371882,61.0
0.2205895691609978,9.845260770975056,62.0
1.474467120181406,10.065850340136054,66.0
0.11609977324263099,12.161451247165532,72.0
0.13351473922902493,12.277551020408163,75.0
0.09287981859410444,12.411065759637188,74.0
0.10448979591836735,12.503945578231292,72.0
0.08707482993197278,12.620045351473923,70.0
0.11609977324263039,12.718730158730159,68.0
0.11609977324263039,12.846439909297052,65.0
0.2938775510204082,12.975510204081633,60.0
0.1469387755102041,13.285714285714286,63.0
0.06965986394557823,13.45015873015873,60.0
0.14512471655328799,13.548843537414966,61.0
0.06965986394557966,13.87392290249433,60.0
0.10448979591836735,13.94358276643991,63.0
0.5921088435374156,14.077097505668934,64.0
0.09287981859410431,14.66920634920635,60.0
0.08126984126984127,14.767891156462586,61.0
0.1219047619047619,14.866575963718821,63.0
0.08707482993197278,14.994285714285715,60.0
0.052244897959183675,15.09297052154195,61.0
0.10448979591836735,15.151020408163266,63.0
0.24671201814058996,15.281632653061225,66.0
0.226394557823129,15.528344671201815,75.0
0.09868480725623582,15.754739229024944,72.0
0.09868480725623563,15.876643990929706,73.0
0.15673469387754935,15.975328798185942,75.0
0.07546485260770976,16.13206349206349,73.0
0.04643990929704955,16.207528344671204,72.0
0.0986848072562374,16.253968253968253,70.0
0.156734693877551,16.35265306122449,68.0
0.11292517006802782,16.518367346938774,65.0
0.07546485260770976,16.631292517006802,60.0
0.10448979591836735,16.718367346938777,61.0
0.1451247165532905,16.834467120181404,63.0
0.09868480725623385,16.979591836734695,60.0
0.12770975056689343,17.07827664399093,61.0
0.08126984126984127,17.252426303854875,52.0
0.31927437641723355,17.362721088435375,51.0
0.615328798185941,17.949024943310658,52.0
0.1509297052154195,19.806621315192743,58.0
0.09287981859410431,19.969160997732427,59.0
0.1451247165532905,20.06784580498866,61.0
0.09868480725623582,20.21297052154195,59.0
0.08126984126984027,20.340680272108845,60.0
0.12770975056689338,20.421950113378685,63.0
0.16834467120181407,20.54965986394558,66.0
0.10448979591836735,20.729614512471656,63.0
0.1102947845804998,20.86893424036281,64.0
0.09868480725623385,20.97922902494331,66.0
0.058049886621315196,21.077913832199545,70.0
0.4818140589569161,21.153378684807254,71.0
0.08707482993197502,21.658412698412697,69.0
0.1102947845804998,21.745487528344672,67.0
0.08126984126984027,21.85578231292517,68.0
0.06385487528344672,21.937052154195012,71.0
0.06385487528344672,22.018321995464852,74.0
0.11609977324262744,22.105396825396827,76.0
0.37732426303854877,22.221496598639455,77.0
0.046439909297052155,22.610430839002266,76.0
0.09287981859410431,22.720725623582766,75.0
0.058049886621315494,22.831020408163266,74.0
0.06965986394557823,22.88907029478458,72.0
0.11609977324263099,22.981950113378684,71.0
0.09287981859410431,23.098049886621315,69.0
0.053061224489795916,23.224489795918366,67.0
0.1219047619047619,23.289614512471655,68.0
0.11609977324263099,24.450612244897957,70.0
0.12190476190476218,24.56671201814059,66.0
0.12770975056689338,24.68861678004535,63.0
0.0986848072562374,24.816326530612244,58.0
0.13931972789115576,24.91501133786848,61.0
0.08707482993197146,25.054331065759637,63.0
0.1219047619047619,25.14140589569161,58.0
0.09868480725623582,25.274920634920633,57.0
0.3599092970521542,25.391020408163264,56.0
0.11029478458049886,27.057052154195013,60.0
0.034829931972787165,27.184761904761906,61.0
0.03482993197279072,27.219591836734693,62.0
0.07546485260770908,27.254421768707484,63.0
0.058049886621315196,27.329886621315193,65.0
0.08126984126984027,27.39954648526077,67.0
0.06965986394557823,27.48081632653061,68.0
0.040634920634920635,27.55047619047619,70.0
0.029024943310657598,27.625941043083902,73.0
0.13931972789115932,27.683990929705214,76.0
0.11609977324263039,27.823310657596373,79.0
0.08707482993197146,27.951020408163266,78.0
0.09287981859410431,28.038095238095238,75.0
0.1509297052154195,28.136780045351475,76.0
0.08126984126984127,28.31092970521542,74.0
0.18575963718820862,28.392199546485262,73.0
0.09868480725623582,29.065578231292516,73.0
0.06938775510204082,29.175510204081633,74.0
0.12770975056689343,29.245532879818594,75.0
0.14512471655328799,29.38485260770975,79.0
0.19736961451247165,29.53578231292517,80.0
0.12770975056689343,29.738956916099774,78.0
0.12770975056689343,29.889886621315192,75.0
0.0986848072562374,30.029206349206348,72.0
0.06385487528344672,30.127891156462585,73.0
0.13931972789115646,30.220770975056688,74.0
0.11029478458049886,30.389115646258503,70.0
0.09287981859410431,30.511020408163265,66.0
0.1102947845804998,30.621315192743765,63.0
0.11609977324263039,30.731609977324265,58.0
0.07546485260770908,30.882539682539683,54.0
0.19736961451247126,30.958004535147392,61.0
0.08707482993197278,31.155374149659863,58.0
0.046439909297052155,31.277278911564625,60.0
0.06385487528344669,31.381768707482994,63.0
0.06965986394557788,31.44562358276644,67.0
0.08126984126984127,31.51528344671202,69.0
0.6791836734693878,31.62557823129252,70.0
0.06965986394557823,32.33378684807256,69.0
0.052244897959183675,32.40925170068027,70.0
0.07546485260770908,32.478911564625854,69.0
0.1219047619047619,32.55437641723356,67.0
0.11029478458049886,32.687891156462584,68.0
0.07546485260770976,32.82721088435374,70.0
0.06385487528344669,32.91428571428571,71.0
0.06965986394557823,32.97814058956916,73.0
0.04208616780045352,33.08625850340136,74.0
0.1219047619047619,33.12907029478458,75.0
0.33668934240362813,33.256780045351476,78.0
0.06965986394557823,33.60507936507936,77.0
0.058049886621315196,33.69215419501134,76.0
0.05714285714285714,33.75714285714286,75.0
0.0836734693877551,33.820408163265306,74.0
0.046439909297052155,33.906938775510206,72.0
0.09868480725623582,33.982403628117915,68.0
0.1509297052154195,35.84,72.0
0.09287981859410431,36.002539682539684,76.0
0.0673469387755102,36.1204081632653,74.0
0.11609977324263039,36.18829931972789,72.0
0.11609977324263039,36.310204081632655,71.0
0.11609977324263099,36.44952380952381,69.0
0.0928798185940991,36.56562358276644,67.0
0.11029478458049886,36.65850340136054,65.0
0.08707482993197146,36.80362811791383,66.0
0.12770975056689343,36.8907029478458,68.0
0.0522448979591843,37.047437641723356,72.0
0.17414965986394293,37.09968253968254,75.0
0.08707482993197278,37.27383219954648,72.0
0.08126984126984127,37.36090702947846,73.0
0.37151927437641724,37.48281179138322,74.0
0.06385487528344672,37.87755102040816,76.0
0.06938775510204082,37.94897959183673,75.0
0.036734693877551024,38.02448979591837,73.0
0.14512471655328799,38.0691156462585,70.0
0.1219047619047619,38.23165532879818,69.0
0.12770975056689338,38.35356009070295,67.0
0.08707482993197146,38.48126984126984,66.0
0.09868480725623582,38.568344671201814,63.0
0.08126984126984127,38.684444444444445,60.0
0.12770975056689338,38.771519274376416,62.0
0.08707482993197278,38.89922902494331,57.0
0.06965986394557823,39.00371882086168,58.0
0.13351473922902493,39.114013605442175,62.0
0.07369614512472111,39.255102040816325,58.0
0.06965986394557823,39.32879818594105,59.0
0.14512471655328799,39.41587301587302,60.0
0.09868480725623582,39.59002267573696,58.0
0.09868480725623582,39.72353741496599,57.0
0.06965986394558144,39.833832199546485,55.0
0.13351473922902102,39.90349206349207,53.0
0.058049886621315196,40.03700680272109,52.0
0.029024943310657598,40.12408163265306,53.0
0.04285714285714286,40.159183673469386,55.0
0.06385487528344672,40.2053514739229,58.0
0.08707482993197278,40.29823129251701,61.0
0.08707482993197278,40.42013605442177,58.0
0.0522448979591843,40.50721088435374,59.0
0.17414965986394557,40.559455782312924,60.0
0.12770975056689338,41.058684807256235,57.0
0.06385487528344672,41.18639455782313,53.0
0.029024943310657598,41.25605442176871,54.0
0.13351473922902493,41.325714285714284,57.0
0.046439909297052155,41.45922902494331,60.0
0.06385487528344672,41.54049886621315,63.0
0.09287981859410431,41.615963718820865,67.0
0.052244897959183675,41.7146485260771,68.0
0.07546485260770908,41.77269841269841,74.0
0.04063492063492191,41.84816326530612,76.0
0.08126984126984127,41.88879818594104,78.0
0.1451247165532834,41.970068027210885,79.0
0.11029478458049886,42.11519274376417,77.0
0.12770975056689338,42.22548752834467,74.0
0.16253968253968254,42.353197278911566,75.0
0.017414965986397135,42.53895691609977,76.0
0.09868480725623385,42.55637188208617,75.0
0.5340589569160983,42.6550566893424,76.0
0.052244897959183675,43.1891156462585,75.0
0.058049886621315196,43.241360544217684,74.0
0.029024943310657598,43.30521541950113,72.0
0.052244897959183675,43.35165532879819,70.0
0.04063492063492191,43.4097052154195,67.0
0.04063492063492191,43.45034013605442,64.0
0.04643990929704955,43.490975056689344,62.0
0.08126984126984127,43.53741496598639,60.0
0.09868480725623582,43.63609977324263,58.0
0.11029478458049886,44.373333333333335,63.0
0.6791836734693878,44.52426303854875,64.0
0.16253968253968254,46.259954648526076,72.0
0.33668934240362813,46.45732426303855,75.0
0.08126984126984127,46.79981859410431,76.0
0.09287981859410431,46.88689342403628,75.0
0.034829931972789115,47.02040816326531,74.0
0.034829931972789115,47.07845804988662,72.0
0.058049886621315196,47.130702947845805,70.0
0.11029478458049886,47.21197278911565,68.0
0.12190476190475863,47.322267573696145,67.0
0.1219047619047619,47.4441723356009,65.0
0.08707482993197278,47.589297052154194,63.0
0.09868480725623385,47.6821768707483,60.0
0.16253968253968254,47.780861678004534,62.0
0.09868480725623385,47.94920634920635,60.0
0.1219047619047619,48.04789115646258,58.0
0.11029478458049886,48.16979591836735,57.0
0.08126984126984382,48.280090702947845,56.0
0.046439909297052155,48.36136054421769,60.0
0.040634920634920635,48.442630385487526,64.0
0.156734693877551,48.51229024943311,65.0
0.12190476190476573,48.67482993197279,70.0
0.10448979591836735,48.79673469387755,68.0
0.11609977324263039,48.92444444444445,67.0
0.09287981859410431,49.046349206349205,65.0
0.09287981859410431,49.1740589569161,63.0
0.09287981859410431,49.266938775510205,60.0
0.10448979591836735,49.3772335600907,61.0
0.13351473922902493,49.504943310657595,62.0
0.08126984126984127,49.64426303854875,60.0
0.13931972789115646,49.73133786848073,58.0
0.11609977324263099,49.87646258503401,57.0
0.11609977324263039,49.99256235827664,56.0
0.13351473922902812,50.1318820861678,60.0
0.09868480725623582,50.26539682539683,55.0
0.12190476190475863,50.36408163265306,53.0
0.09868480725623582,50.48598639455782,51.0
0.1044897959183686,50.59047619047619,50.0
0.08707482993197278,50.69496598639456,53.0
0.05804988662131194,50.81687074829932,56.0
0.09868480725623385,50.874920634920635,59.0
0.1044897959183686,50.97360544217687,58.0
0.07546485260770976,51.07809523809524,57.0
0.11609977324263039,51.15936507936508,55.0
0.06965986394557433,51.27546485260771,56.0
0.04643990929705666,51.345124716553286,60.0
0.06965986394557823,51.39156462585034,64.0
0.13931972789115576,51.46702947845805,67.0
0.07546485260770976,51.60634920634921,64.0
0.058049886621315196,51.68181405895692,65.0
0.06385487528344672,51.74566893424036,66.0
0.06965986394557823,51.80952380952381,68.0
0.046439909297052155,51.890793650793654,70.0
0.12770975056689343,51.96045351473923,74.0
0.29183673469387755,52.09591836734694,76.0
0.06385487528344669,52.39002267573696,74.0
0.06965986394558144,52.453877551020405,72.0
0.07546485260770908,52.523537414965986,70.0
0.1451247165532905,52.599002267573695,68.0
0.11029478458049886,52.744126984126986,67.0
0.10448979591836735,52.86022675736962,65.0
0.156734693877551,52.964716553287985,63.0
0.16253968253968054,53.156281179138325,62.0
0.12190476190475863,53.318820861678006,60.0
0.14512471655328799,53.440725623582765,58.0
0.156734693877551,53.59746031746032,56.0
0.12770975056689343,54.84553287981859,58.0
0.09287981859410431,54.99646258503402,61.0
0.11029478458049886,55.09514739229025,60.0
0.12770975056689338,55.22866213151927,58.0
0.09868480725623582,55.356371882086165,56.0
0.07546485260770976,55.455056689342406,55.0
0.1973696145124677,55.530521541950115,53.0
0.0522448979591843,55.72789115646258,55.0
0.06385487528344672,55.78013605442177,57.0
0.09868480725623582,55.84979591836735,61.0
0.12190476190476573,55.99492063492063,58.0
0.06965986394557433,56.1168253968254,60.0
0.13931972789115646,56.18648526077097,62.0
0.8010884353741474,56.3374149659864,63.0
0.06965986394557823,57.138503401360545,61.0
0.052244897959183675,57.21977324263039,60.0
0.052244897959177194,57.283628117913835,58.0
0.11609977324263099,57.33587301587301,63.0
0.06965986394558144,57.45197278911564,61.0
0.05804988662131194,57.521632653061225,60.0
0.09287981859410621,57.57968253968254,58.0
0.46439909297052157,57.67256235827664,63.0
0.040634920634920635,58.13696145124717,61.0
0.08707482993197146,58.18920634920635,60.0
0.10448979591836735,58.27628117913832,58.0
0.06385487528344672,58.38077097505669,57.0
0.04285714285714286,58.44897959183673,60.0
0.04362811791382626,58.49387755102041,62.0
0.09868480725624096,58.53750566893424,67.0
0.10448979591836735,58.63619047619048,64.0
0.05804988662131905,58.746485260770974,65.0
0.09868480725623385,58.80453514739229,67.0
0.1044897959183686,58.90321995464853,69.0
0.07546485260770976,59.007709750566896,71.0
0.034829931972787165,59.09478458049887,73.0
0.23800453514739228,59.129614512471655,75.0
0.09868480725623582,59.37342403628118,74.0
0.09287981859410621,59.47791383219955,72.0
0.16834467120180818,59.570793650793654,70.0
0.10448979591836735,59.73913832199546,69.0
0.09287981859410621,59.86104308390023,67.0
0.0868934240362762,59.953922902494334,66.0
0.11029478458049886,60.04081632653061,69.0
0.08707482993197278,60.157097505668936,72.0
0.1451247165532834,60.261587301587305,75.0
0.1451247165532905,60.40671201814059,72.0
0.058049886621315196,60.55183673469388,73.0
0.45859410430839004,60.633106575963716,74.0
