duration,onset,pitch
0.16253968253968254,2.995374149659864,76.0
0.12190476190476218,3.221768707482993,78.0
0.2089795918367347,3.3436734693877552,79.0
0.10448979591836735,3.564263038548753,76.0
0.16253968253968254,3.6687528344671203,77.0
0.1799546485260771,3.866122448979592,75.0
0.156734693877551,4.046077097505669,76.0
0.1509297052154195,4.20281179138322,79.0
0.156734693877551,4.3769614512471655,86.0
0.14512471655328799,4.568526077097506,84.0
0.2728344671201814,4.725260770975057,83.0
0.11609977324263039,5.009705215419501,82.0
0.058049886621315196,5.154829931972789,83.0
0.12190476190476218,5.23609977324263,82.0
0.1509297052154195,5.358004535147392,81.0
0.2089795918367347,5.555374149659864,80.0
0.09868480725623582,5.88625850340136,76.0
0.22639455782312926,6.03718820861678,79.0
0.11609977324263039,6.263582766439909,77.0
0.07546485260770976,6.408707482993197,76.0
0.06965986394557823,6.49578231292517,77.0
0.1219047619047619,6.582857142857143,76.0
0.13931972789115646,6.739591836734694,74.0
0.09287981859410431,6.931156462585034,72.0
0.13351473922902493,7.035646258503402,73.0
0.04643990929705133,7.192380952380953,71.0
0.10448979591836735,7.238820861678004,70.0
0.1799546485260771,7.395555555555555,69.0
0.12770975056689338,7.581315192743764,67.0
0.1799546485260771,7.7090249433106575,73.0
0.10448979591836735,7.912199546485261,75.0
0.11609977324263039,8.068934240362811,72.0
0.12770975056689338,8.225668934240362,73.0
0.22058956916099773,8.353378684807256,74.0
0.12770975056689343,8.904852607709751,69.0
0.14512471655328799,9.032562358276644,72.0
0.10448979591836735,9.200907029478458,69.0
0.11029478458049886,9.334421768707482,71.0
0.058049886621315196,9.467936507936509,74.0
0.14512471655328799,9.543401360544218,77.0
0.07546485260770976,9.717551020408163,80.0
0.058049886621315494,9.833650793650794,82.0
0.10448979591836735,9.891700680272109,80.0
0.156734693877551,10.042630385487529,79.0
0.13931972789115646,10.19936507936508,77.0
0.17995464852607768,10.344489795918367,76.0
0.1741496598639447,10.524444444444445,74.0
0.13351473922902493,10.69859410430839,71.0
0.17414965986394557,10.988843537414965,73.0
0.14512471655328799,11.209433106575963,70.0
0.16834467120181407,11.354557823129252,67.0
0.13351473922902493,11.528707482993198,68.0
0.14512471655328799,11.673832199546485,69.0
0.13351473922902457,11.865396825396825,72.0
0.08707482993197324,11.99891156462585,68.0
0.09287981859410431,12.085986394557823,69.0
0.09287981859410431,12.196281179138323,68.0
0.17414965986394557,12.329795918367347,67.0
0.1219047619047619,12.550385487528345,65.0
0.16834467120181407,12.672290249433107,62.0
0.17414965986394557,12.852244897959183,63.0
0.14512471655328696,13.055419501133787,64.0
0.12190476190476218,13.200544217687074,67.0
0.18575963718820862,13.322448979591837,69.0
0.09868480725623563,13.548843537414966,67.0
0.3250793650793651,13.647528344671201,72.0
0.09868480725623582,14.512471655328799,67.0
0.13351473922902493,14.651791383219955,72.0
0.1683446712018135,14.814331065759637,74.0
0.14512471655328874,14.98267573696145,75.0
0.18575963718820862,15.12780045351474,76.0
0.13931972789115646,15.32517006802721,77.0
0.13931972789115754,15.487709750566893,78.0
0.16834467120181407,15.62702947845805,79.0
0.15673469387755112,15.806984126984126,81.0
0.1799546485260771,15.963718820861677,82.0
0.09287981859410266,16.16108843537415,84.0
0.13351473922902493,16.253968253968253,80.0
0.058049886621315196,16.387482993197278,81.0
0.11609977324263039,16.491972789115646,80.0
0.13931972789115576,16.631292517006802,79.0
0.16253968253968254,16.770612244897958,77.0
0.11029478458049886,16.933151927437642,76.0
0.09287981859410431,17.049251700680273,77.0
0.09868480725623582,17.142131519274376,76.0
0.20897959183673365,17.264036281179138,74.0
0.14512471655328799,17.47301587301587,73.0
0.16834467120181407,17.623945578231293,74.0
0.11609977324263039,17.79809523809524,70.0
0.13931972789115646,17.96063492063492,69.0
0.11609977324263039,18.11156462585034,67.0
0.14512471655328799,18.26829931972789,66.0
0.13351473922902493,18.42503401360544,69.0
0.1509297052154195,18.593378684807256,72.0
0.156734693877551,18.75011337868481,74.0
0.13351473922902493,18.906848072562358,75.0
0.058049886621315196,19.046167800453514,76.0
0.08707482993197278,19.127437641723358,75.0
0.16253968253968254,19.21451247165533,74.0
0.18575963718820862,19.400272108843538,72.0
0.1044897959183686,19.626666666666665,71.0
0.156734693877551,19.731156462585034,80.0
0.156734693877551,19.887891156462587,77.0
0.1509297052154195,20.050430839002267,78.0
0.156734693877551,20.218775510204082,79.0
0.09287981859410431,20.39873015873016,79.0
0.12770975056689343,20.543854875283447,74.0
0.13931972789115646,20.688979591836734,75.0
0.12770975056689343,20.85732426303855,76.0
0.14512471655328799,21.0140589569161,79.0
0.16253968253968254,21.16498866213152,81.0
0.10448979591836735,21.344943310657598,79.0
0.313469387755102,21.484263038548754,84.0
0.16253968253968254,22.024126984126983,82.0
0.11029478458049886,22.215691609977323,84.0
0.1625396825396841,22.343401360544217,82.0
0.13351473922902493,22.5059410430839,81.0
0.13351473922902493,22.709115646258503,80.0
0.16834467120181407,22.85424036281179,79.0
0.08126984126984127,23.04,76.0
0.19736961451247165,23.138684807256237,79.0
0.11609977324263039,23.34185941043084,76.0
0.16834467120181407,23.492789115646257,77.0
0.14512471655328799,23.672743764172335,84.0
0.2786394557823129,23.974603174603175,84.0
0.08707482993197278,24.87437641723356,84.0
0.05804988662131194,24.961451247165535,83.0
0.19156462585034015,25.019501133786846,82.0
0.11609977324263099,25.26331065759637,81.0
0.2728344671201814,25.379410430839002,80.0
0.22058956916099773,25.698684807256235,79.0
0.12770975056689343,25.919274376417235,77.0
0.1509297052154195,26.087619047619047,75.0
0.1683446712018153,26.255963718820862,76.0
0.11609977324263039,26.424308390022677,72.0
0.13351473922902493,26.59845804988662,71.0
0.06965986394557788,26.755192743764173,70.0
0.13351473922902457,26.82485260770975,72.0
0.08126984126984127,26.958367346938775,70.0
0.18575963718820887,27.068662131519275,69.0
0.1509297052154195,27.254421768707484,65.0
0.13351473922902457,27.445986394557824,62.0
0.13351473922902493,27.57950113378685,65.0
0.09868480725623582,27.765260770975058,69.0
0.09287981859410431,27.875555555555554,70.0
0.14512471655328799,28.003265306122447,75.0
0.13931972789115646,28.206439909297053,73.0
0.156734693877551,28.35156462585034,72.0
0.1219047619047619,28.601179138321996,70.0
0.046439909297053106,28.786938775510205,72.0
0.06385487528344672,28.833378684807258,74.0
0.07546485260770976,28.93206349206349,76.0
0.16253968253968254,29.024943310657598,79.0
0.11029478458049624,29.210702947845807,76.0
0.3599092970521542,29.320997732426303,77.0
0.09287981859410431,29.68090702947846,78.0
0.08126984126984127,29.77378684807256,79.0
0.0522448979591843,29.860861678004536,78.0
0.12770975056689343,29.91310657596372,76.0
0.09287981859410266,30.046621315192745,75.0
0.1509297052154217,30.139501133786847,78.0
0.19736961451247165,30.29043083900227,81.0
