bar,beat,onset
1,1,6.8717233560090705
2,1,8.727709750566893
3,1,10.57453514739229
4,1,12.440226757369615
5,1,14.247573696145125
6,1,16.077414965986396
7,1,17.90340136054422
8,1,19.745487528344672
9,1,21.54231292517007
10,1,23.35235827664399
11,1,25.15451247165533
12,1,26.977301587301586
13,1,28.807891156462585
14,1,30.644467120181407
15,1,32.468004535147394
16,1,34.24968253968254
17,1,35.99836734693878
18,1,37.80798185941043
19,1,39.60115646258503
20,1,41.42265306122449
21,1,43.214671201814056
22,1,45.012630385487526
23,1,46.79195011337868
24,1,48.580181405895694
25,1,50.38766439909297
26,1,52.22947845804989
27,1,54.01446712018141
28,1,55.863197278911564
29,1,57.667414965986396
30,1,59.48879818594104
31,1,61.23548752834467
32,1,63.03469387755102
33,1,64.84292517006803
34,1,66.64900226757369
35,1,68.46766439909297
36,1,70.29242630385488
37,1,72.12539682539682
38,1,73.93884353741497
39,1,75.73079365079366
40,1,77.51408163265306
41,1,79.3255328798186
42,1,81.17750566893424
43,1,82.91680272108843
44,1,84.72210884353741
45,1,86.52616780045352
46,1,88.32077097505669
47,1,90.13659863945578
48,1,91.94133786848073
49,1,93.71265306122449
50,1,95.49836734693878
51,1,97.29079365079365
52,1,99.13151927437642
53,1,100.94709750566894
54,1,102.76625850340136
55,1,104.56530612244897
56,1,106.40061224489796
57,1,108.19018140589569
58,1,110.02027210884354
59,1,111.82265306122449
60,1,113.66324263038548
61,1,115.4226530612245
62,1,117.25904761904762
63,1,119.09566893424036
64,1,120.87195011337869
65,1,122.69795918367348
66,1,124.51151927437641
67,1,126.28578231292516
68,1,128.07990929705215
69,1,129.83142857142857
