bar,beat,onset
-1,1,2.6163265306122447
0,1,4.36
1,1,6.062993197278912
2,1,7.810589569160998
3,1,9.498095238095239
4,1,11.25657596371882
5,1,13.02344671201814
6,1,14.746009070294784
7,1,16.457142857142856
8,1,18.251678004535147
9,1,19.914308390022676
10,1,21.66201814058957
11,1,23.394013605442176
12,1,25.07827664399093
13,1,26.829977324263037
14,1,28.54281179138322
15,1,30.2556462585034
16,1,32.00399092970522
17,1,33.65684807256236
18,1,35.44916099773243
19,1,37.161791383219956
20,1,38.85927437641723
21,1,40.59702947845805
22,1,42.31074829931973
23,1,44.05283446712018
24,1,45.77541950113379
25,1,47.47843537414966
26,1,49.210589569160994
27,1,50.96891156462585
28,1,52.67192743764172
29,1,54.39430839002267
30,1,56.03727891156463
31,1,57.7946485260771
32,1,59.52793650793651
33,1,61.27541950113379
34,1,63.023106575963716
35,1,64.75528344671201
36,1,66.52358276643992
37,1,68.24582766439909
38,1,69.99360544217687
39,1,71.75095238095238
40,1,73.49301587301588
41,1,75.20943310657596
42,1,77.018231292517
43,1,78.7330612244898
44,1,80.4892970521542
45,1,82.26607709750567
46,1,83.96873015873015
47,1,85.73659863945578
48,1,87.48827664399093
49,1,89.23585034013605
50,1,91.00380952380952
51,1,92.7515873015873
52,1,94.47403628117914
53,1,96.20641723356009
54,1,97.94501133786848
55,1,99.74156462585034
56,1,101.4444671201814
57,1,103.2115873015873
58,1,104.95369614512471
59,1,106.72725623582767
60,1,108.50403628117914
61,1,110.23648526077098
62,1,111.98399092970521
63,1,113.71709750566893
64,1,115.48428571428572
65,1,117.23755102040816
66,1,119.04369614512471
67,1,120.84628117913832
68,1,122.52421768707482
69,1,124.30160997732426
70,1,126.09374149659864
71,1,127.861768707483
72,1,129.59412698412697
73,1,131.39603174603175
74,1,133.1722448979592
75,1,135.02049886621316
76,1,136.78761904761905
77,1,138.52963718820862
78,1,140.3425396825397
79,1,142.11492063492062
80,1,143.8471655328798
81,1,145.64986394557823
82,1,147.42662131519273
83,1,149.1685941043084
84,1,151.00639455782314
85,1,152.73861678004536
86,1,154.53163265306122
87,1,156.32367346938776
88,1,158.06562358276645
89,1,159.8337641723356
90,1,161.57142857142858
91,1,163.35802721088436
92,1,165.1414058956916
93,1,166.90814058956917
94,1,168.66972789115647
95,1,170.42795918367347
96,1,172.16587301587302
97,1,173.9265306122449
98,1,175.63598639455782
