bar,beat,onset
1,1,2.538049886621315
2,1,3.9287755102040816
3,1,5.279591836734694
4,1,6.654263038548753
5,1,8.04485260770975
6,1,9.41920634920635
7,1,10.806122448979592
8,1,12.209501133786848
9,1,13.583673469387755
10,1,14.970907029478457
11,1,16.316462585034014
12,1,17.671133786848074
13,1,19.027142857142856
14,1,20.471814058956916
15,1,21.84206349206349
16,1,23.232562358276645
17,1,24.587891156462586
18,1,25.98827664399093
19,1,27.343333333333334
20,1,28.78829931972789
21,1,30.213514739229026
22,1,31.594308390022675
23,1,32.963628117913835
24,1,34.329523809523806
25,1,35.69512471655329
26,1,37.085691609977324
27,1,38.45532879818594
28,1,39.8756462585034
29,1,41.240521541950116
30,1,42.6550566893424
31,1,44.02678004535147
32,1,45.410884353741494
33,1,46.757120181405895
34,1,48.147460317460315
35,1,49.492607709750565
36,1,50.838367346938774
37,1,52.202721088435375
38,1,53.564784580498866
39,1,54.90004535147392
40,1,56.29079365079365
41,1,57.62063492063492
42,1,58.978684807256236
43,1,60.363174603174606
44,1,61.70263038548753
45,1,63.09274376417233
46,1,64.47299319727891
47,1,65.82802721088436
48,1,67.23786848072562
49,1,68.59755102040816
50,1,70.00909297052154
51,1,71.39938775510204
52,1,72.76435374149659
53,1,74.10049886621316
54,1,75.47045351473923
55,1,76.82614512471655
56,1,78.20097505668934
57,1,79.55249433106576
58,1,80.90201814058958
59,1,82.25340136054422
60,1,83.6277097505669
61,1,85.02825396825396
62,1,86.4090022675737
63,1,87.73496598639456
64,1,89.1004081632653
65,1,90.4359410430839
66,1,91.81578231292517
67,1,93.21630385487528
68,1,94.61260770975056
69,1,96.00657596371882
70,1,97.39650793650793
71,1,98.761768707483
72,1,100.14238095238095
73,1,101.48807256235828
74,1,102.85278911564626
75,1,104.1887074829932
76,1,105.57938775510205
77,1,106.96013605442177
78,1,108.38904761904762
79,1,109.7404081632653
80,1,111.08544217687074
81,1,112.44072562358276
82,1,113.83292517006802
83,1,115.23185941043084
84,1,116.66074829931972
85,1,118.04170068027211
86,1,119.42172335600907
87,1,120.77278911564626
88,1,122.13784580498866
89,1,123.50335600907029
90,1,124.88331065759637
91,1,126.2738775510204
92,1,127.62961451247166
93,1,129.0291836734694
94,1,130.4392290249433
95,1,131.82968253968255
96,1,133.26455782312925
97,1,134.63498866213152
