bar,beat,onset
-1,1,2.4624263038548753
0,1,3.321814058956916
1,1,4.229455782312925
2,1,5.093877551020408
3,1,5.983673469387755
4,1,6.906122448979592
5,1,7.840816326530613
6,1,8.792857142857143
7,1,9.706780045351474
8,1,10.579614512471656
9,1,11.439183673469389
10,1,12.31734693877551
11,1,13.240997732426305
12,1,14.174512471655328
13,1,15.052721088435375
14,1,15.961179138321995
15,1,16.865419501133786
16,1,17.753287981859412
17,1,18.624761904761904
18,1,19.531133786848073
19,1,20.409297052154194
20,1,21.28108843537415
21,1,22.187210884353743
22,1,23.090385487528344
23,1,23.989002267573696
24,1,24.893378684807256
25,1,25.81045351473923
26,1,26.704943310657598
27,1,27.613378684807255
28,1,28.51108843537415
29,1,29.415374149659865
30,1,30.2846485260771
31,1,31.20201814058957
32,1,32.10605442176871
33,1,33.02984126984127
34,1,33.93732426303855
35,1,34.81657596371882
36,1,35.730544217687076
37,1,36.628367346938774
38,1,37.52344671201814
39,1,38.41176870748299
40,1,39.264580498866216
41,1,40.15385487528345
42,1,41.0578231292517
43,1,41.95557823129252
44,1,42.84437641723356
45,1,43.723786848072564
46,1,44.621541950113375
47,1,45.51589569160998
48,1,46.378843537414966
49,1,47.267755102040816
50,1,48.13696145124717
51,1,49.01517006802721
52,1,49.904217687074826
53,1,50.79303854875283
54,1,51.67122448979592
55,1,52.570022675736965
56,1,53.45469387755102
57,1,54.34285714285714
58,1,55.276054421768706
59,1,56.18344671201814
60,1,57.08777777777778
61,1,57.97666666666667
62,1,58.864716553287984
63,1,59.72414965986395
64,1,60.63281179138322
65,1,61.50124716553288
66,1,62.38367346938775
67,1,63.24081632653061
68,1,64.12242630385488
69,1,65.0363492063492
70,1,65.98367346938775
71,1,66.86761904761904
72,1,67.7915873015873
73,1,68.67061224489795
74,1,69.56836734693877
75,1,70.47238095238096
76,1,71.38104308390022
77,1,72.27439909297053
78,1,73.18367346938776
79,1,74.0871201814059
80,1,74.9501133786848
81,1,75.81224489795919
82,1,76.66267573696145
83,1,77.55181405895692
84,1,78.40154195011338
85,1,79.26437641723356
86,1,80.12410430839002
87,1,80.9771201814059
88,1,81.8812925170068
89,1,82.75503401360544
90,1,83.61351473922902
91,1,84.50238095238095
92,1,85.34678004535148
93,1,86.24897959183673
94,1,87.18362811791383
95,1,88.09195011337869
96,1,88.98528344671202
97,1,89.86469387755102
98,1,90.71757369614512
99,1,91.57551020408164
100,1,92.4062358276644
101,1,93.2649433106576
102,1,94.099410430839
103,1,94.96222222222222
104,1,95.8218820861678
105,1,96.70113378684808
106,1,97.56392290249433
107,1,98.44310657596372
108,1,99.3018820861678
109,1,100.10612244897959
110,1,101.03401360544218
111,1,101.91324263038548
112,1,102.74285714285715
113,1,103.61061224489796
114,1,104.47015873015873
115,1,105.32337868480725
116,1,106.19272108843538
117,1,107.05231292517007
118,1,107.94015873015873
119,1,108.78448979591836
120,1,109.647641723356
121,1,110.50702947845805
122,1,111.37643990929705
123,1,112.24526077097505
124,1,113.0637641723356
125,1,113.94231292517007
126,1,114.76698412698413
127,1,115.62997732426304
128,1,116.46458049886621
129,1,117.3061224489796
130,1,118.1871201814059
131,1,119.06609977324263
132,1,119.94428571428571
133,1,120.83331065759637
134,1,121.69251700680272
135,1,122.54580498866213
136,1,123.39018140589569
137,1,124.23004535147392
138,1,125.09281179138323
139,1,125.90795918367347
140,1,126.77095238095238
141,1,127.64024943310658
142,1,128.48362811791384
143,1,129.33061224489796
144,1,130.20696145124717
145,1,131.0307029478458
146,1,131.89015873015873
147,1,132.77927437641722
148,1,133.6419954648526
149,1,134.49179138321995
