bar,beat,onset
-2,1,3.373469387755102
-1,1,4.492857142857143
0,1,5.605124716553288
1,1,6.7076417233560095
2,1,7.839501133786848
3,1,8.932244897959183
4,1,10.029251700680271
5,1,11.139773242630385
6,1,12.260770975056689
7,1,13.367120181405896
8,1,14.464580498866214
9,1,15.556938775510204
10,1,16.65936507936508
11,1,17.75215419501134
12,1,18.84299319727891
13,1,19.922721088435374
14,1,21.019569160997733
15,1,22.12201814058957
16,1,23.209115646258503
17,1,24.311700680272107
18,1,25.398934240362813
19,1,26.526666666666667
20,1,27.603990929705216
21,1,28.68140589569161
22,1,29.803786848072562
23,1,30.886485260770975
24,1,31.983673469387757
25,1,33.07632653061224
26,1,34.17333333333333
27,1,35.25616780045352
28,1,36.36680272108843
29,1,37.48083900226757
30,1,38.563265306122446
31,1,39.63580498866213
32,1,40.738526077097504
33,1,41.807528344671205
34,1,42.902902494331066
35,1,44.005759637188206
36,1,45.08163265306123
37,1,46.14693877551021
38,1,47.22938775510204
39,1,48.311292517006805
40,1,49.398321995464855
41,1,50.51086167800454
42,1,51.61224489795919
43,1,52.7102947845805
44,1,53.77809523809524
45,1,54.870725623582764
46,1,55.99278911564626
47,1,57.102222222222224
48,1,58.21750566893424
49,1,59.32
50,1,60.451791383219955
51,1,61.54555555555555
52,1,62.667641723356006
53,1,63.770045351473925
54,1,64.88163265306123
55,1,65.96956916099774
56,1,67.07224489795918
57,1,68.15950113378685
58,1,69.27165532879819
59,1,70.35895691609977
60,1,71.43571428571428
61,1,72.53891156462585
62,1,73.63174603174603
63,1,74.73424036281179
64,1,75.83675736961452
65,1,76.94360544217687
66,1,78.03637188208617
67,1,79.14859410430839
68,1,80.27054421768707
69,1,81.35918367346939
70,1,82.48004535147392
71,1,83.5978231292517
72,1,84.700589569161
73,1,85.78571428571429
74,1,86.87469387755102
75,1,87.97755102040816
76,1,89.09936507936509
77,1,90.18668934240362
78,1,91.26965986394558
79,1,92.39158730158731
80,1,93.48553287981859
81,1,94.6097052154195
82,1,95.68507936507936
83,1,96.80702947845805
84,1,97.8943537414966
85,1,99.0121768707483
86,1,100.09934240362811
87,1,101.23138321995465
88,1,102.31408163265306
89,1,103.43612244897959
90,1,104.53877551020408
91,1,105.62600907029478
92,1,106.72181405895692
93,1,107.85065759637189
94,1,108.9531746031746
95,1,110.06555555555556
96,1,111.14290249433107
97,1,112.26501133786849
98,1,113.36219954648526
99,1,114.4798185941043
100,1,115.61360544217688
101,1,116.71020408163265
102,1,117.82662131519274
103,1,118.94857142857143
104,1,120.02600907029479
105,1,121.14927437641724
106,1,122.25170068027211
107,1,123.32918367346939
108,1,124.44136054421769
109,1,125.5537641723356
